date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2013-08-14 09:10:24,lying_ashes,,0,0,0,"на завтрак-кофе и флуоксетин. на обед-виски. у Насти поехал крышняк",,,,367573912474755072,https://twitter.com/lying_ashes/status/367573912474755072
2013-08-14 04:42:30,CTAC_AHAHAC,,0,0,0,"думаю не стоит мешать Флуоксетин и кофе. слишком уж пиздец будет",,,,367506490858295296,https://twitter.com/CTAC_AHAHAC/status/367506490858295296
2013-08-14 02:33:58,bodyfleks,,0,0,0,"Как принимать Флуоксетин для похудения?: Флуоксетин обладает свойством повышать в организме челове... http://bit.ly/14w1gd2",,,,367474147716116481,https://twitter.com/bodyfleks/status/367474147716116481
2013-08-14 00:11:22,apple_dasha,,0,0,0,"Флуоксетин. Привет.",,,,367438261717053440,https://twitter.com/apple_dasha/status/367438261717053440
2013-08-13 06:24:31,kuccwot,,0,0,0,"Флуоксетин. Жди меня с:",,,,367169776692379648,https://twitter.com/kuccwot/status/367169776692379648
2013-08-13 02:43:12,PostnikovRuslan,,0,0,0,"http://camatbiret.freeiz.com/2/5a3bb8448ad8bf3d814b00450e8d7d31/125/index.html ~ флуоксетин для похудения форум",,,,367114080714113027,https://twitter.com/PostnikovRuslan/status/367114080714113027
2013-08-13 00:58:24,listopadnastia,,0,0,0,"http://barviemocot.deloprofi.com/145Kniga-dietologa-volkova/index.html — флуоксетин для похудения отзывы http://itimwozti.classicrockstop.com/1b973ec748212f6489f05de2c6abe741/4.html ~ запеченная курица на диете",,,,367087710483529728,https://twitter.com/listopadnastia/status/367087710483529728
2013-08-12 20:55:20,LerayHenneke,,0,0,0,"http://forksetogdy.deloprofi.com/4dbda45723d359e8cde6db02306f1256/52.html — флуоксетин помогает похудеть http://rainecfepo.lacvietseo.com/c63d7922b62b89e8ce05b056f8ccd5ed/5.html ~ идеальное средство для похудания ног",,,,367026539751571456,https://twitter.com/LerayHenneke/status/367026539751571456
2013-08-12 20:45:38,marymustdie,,0,0,0,"Ночь, а я чето не хочу жрать, это че, флуоксетин виноват?",,,,367024096091340800,https://twitter.com/marymustdie/status/367024096091340800
2013-08-12 20:33:25,SalSamoubiz,,0,0,0,"а ты что пьешь: флуоксетин или фенотропил? и где ты е... — и то и это пью,в аптеки покупаю только флу по рецепту... http://ask.fm/a/5go2251q",,,,367021022781779968,https://twitter.com/SalSamoubiz/status/367021022781779968
2013-08-12 20:20:54,SalSamoubiz,,0,0,0,"Что такое флу? — флу это сокращенно от ""флуоксетин"" психатропное средство чаще всего его пьют для того чтобы скр... http://ask.fm/a/5ggg1fgo",,,,367017873492811777,https://twitter.com/SalSamoubiz/status/367017873492811777
2013-08-12 08:12:48,eremeichik_t,,0,0,0," флуоксетин когда в 9 утра не лень идти в аптеку - это любовь",,,,366834642554339328,https://twitter.com/eremeichik_t/status/366834642554339328
2013-08-12 05:16:17,naduhak,,0,0,0,"http://dft.dp.ua/papk19/drayver-zvuka-asus-x50v.html самоучитель бас-гитары http://dft.dp.ua/papk19/drayver-dlya-modema-d-link-2640-1.html инструкция к применению флуоксетин",,,,366790218247979010,https://twitter.com/naduhak/status/366790218247979010
2013-08-12 04:46:01,MrNanoCube,,0,0,0,"http://dft.dp.ua/papk19/drayver-zvuka-asus-x50v.html самоучитель бас-гитары http://dft.dp.ua/papk19/drayver-dlya-modema-d-link-2640-1.html инструкция к применению флуоксетин",,,,366782604202086400,https://twitter.com/MrNanoCube/status/366782604202086400
2013-08-12 03:17:02,Leon_161177,,0,0,0,"#интересные истории про похудение http://nettaitiabraz.ace-maxs.com/1/948e65de0ea10abca078b0b40b17bf3e/8/index.html флуоксетин для диеты поделитесь опытом http://tengarggentlliz.lacvietseo.com/142/2/42/index.html",,,,366760207390482432,https://twitter.com/Leon_161177/status/366760207390482432
2013-08-11 20:48:29,lo_baraxlo,,0,2,1,"вы спросите, почему не флуоксетин или ещё какую-нибудь крутую седативную херь, но у меня в аптечке остался только ссаный феназепам.",,,,366662428353765377,https://twitter.com/lo_baraxlo/status/366662428353765377
2013-08-11 18:55:43,louiebrager,,0,0,0,"Купите мне флуоксетин",,,,366634046471667712,https://twitter.com/louiebrager/status/366634046471667712
2013-08-11 10:10:32,Figure_blood,yhodi_govno,3,0,0,"@Louise_Evert_ это флуоксетин?",,@louise_evert_,,366501881373147136,https://twitter.com/Figure_blood/status/366501881373147136
2013-08-11 06:08:22,UdinRu,,0,0,0,"http://dosurtiaral.deloprofi.com/0dd7a290df0f470f641cde6418dad397/3/66/index.html — флуоксетин при похудении http://otglobmatra.planeta-sporta.net/f0db6967461d20860b2b5b4b03c5b423/32.html ~ atrnbdyst таблетки для похудения",,,,366440938039541760,https://twitter.com/UdinRu/status/366440938039541760
2013-08-11 03:32:35,Amely6551,,0,0,0,"Два величайших тирана на земле: случай и время. http://soykonttila.deloprofi.com/1/1d95c94aaa456a12a7dd070132da16f9/84/index.html флуоксетин кто похудел http://nicareken.vserebenku.com/590db9f30c5ead882a66148da3b19fff/2/16/index.html",,,,366401733628407808,https://twitter.com/Amely6551/status/366401733628407808
2013-08-10 21:15:43,86Tiana,,0,0,0,"http://jumpcapslbumwiths.classicrockstop.com/1/45/45/index.html : диетический пирог с апельсинами http://unurloozin.rcacademy.net/2/60.html - флуоксетин поможет похудеть",,,,366306890604490754,https://twitter.com/86Tiana/status/366306890604490754
2013-08-10 20:25:37,sengeron,,0,0,0,"кефир сила http://dronifupmo.xpg.com.br/f9f333c9c5415ffafc11e9292f682224/63.html флуоксетин в похудении http://spumhotmekuz.classicrockstop.com/2/37/137/sredstvo-dlja-pohudenija-krivoj-rog/index.html",,,,366294283315200000,https://twitter.com/sengeron/status/366294283315200000
2013-08-10 17:33:13,katarina_ja,,0,0,0,"http://subphetodun.tastefulpeople.com/246/3/46.html ~ экзема молочнорастительная диета http://dosurtiaral.deloprofi.com/b4e4043da818f7851bdcc3b4ac4412d3/2/37/index.html — флуоксетин помогает похудеть",,,,366250897350721537,https://twitter.com/katarina_ja/status/366250897350721537
2013-08-10 05:04:29,MarryMarryBloom,,0,0,0,"А на завтрак у нас сегодня флуоксетин",,,,366062472756600832,https://twitter.com/MarryMarryBloom/status/366062472756600832
2013-08-09 02:53:39,sytytm_s,,0,0,0,"http://rumeds.ru/5916-fluoksetin-kaps-20-mg-28-apoteks-vektor-91-kanada-rossiya.html Флуоксетин капс. 20 мг №28 апотекс/вектор 91-канада-рос",,,,365667160271495168,https://twitter.com/sytytm_s/status/365667160271495168
2013-08-09 02:19:37,Leviathan786,,0,0,0,"http://rumeds.ru/17471-fluoksetin-lannaher.html Флуоксетин Ланнахер",,,,365658594416394241,https://twitter.com/Leviathan786/status/365658594416394241
2013-08-09 00:33:16,Les__cookies,,1,0,0,"Что, бл*ть, за флуоксетин? В моей молодости такого не было! Худеешь - питайся воздухом, всё по хардкору!",,,,365631833859301378,https://twitter.com/Les__cookies/status/365631833859301378
2013-08-08 16:44:42,satellite_hell,,1,0,0,"завтра приду в аптеку с бумажкой, на которой криво напишу ФЛУОКСЕТИН. вот тебе, сука, и рецепт, нахуй",,,,365513915246977024,https://twitter.com/satellite_hell/status/365513915246977024
2013-08-08 16:27:50,danyadanechka,,2,1,1,"Настроение : привет, флуоксетин, давно не виделись, приятель!",,,,365509668891672576,https://twitter.com/danyadanechka/status/365509668891672576
2013-08-08 07:04:02,vlad0141,,0,0,0,"флуоксетин похудеть http://omega-speccentr.ru/search.php?p=fluoksetin-poxudet--4898.html",,,,365367785276178433,https://twitter.com/vlad0141/status/365367785276178433
2013-08-07 13:23:13,_777555,,0,0,0,"флуоксетин",,,,365100820599025664,https://twitter.com/_777555/status/365100820599025664
2013-08-07 04:40:31,changtoria1,,0,0,0,"http://www.samaramed.ru/medicine/medicine_173273.html Флуоксетин капс 10мг №20. Инструкция к применению. Отзывы. Цена",,,,364969280590200832,https://twitter.com/changtoria1/status/364969280590200832
2013-08-07 04:23:33,som054,,0,0,0,"http://www.samaramed.ru/medicine/medicine_172684.html Флуоксетин капс 20мг №20. Инструкция к применению. Отзывы. Цена",,,,364965007538130946,https://twitter.com/som054/status/364965007538130946
2013-08-07 02:04:53,YungBebo,,0,0,0,"http://rumeds.ru/3504-fluoksetin-kaps-20-mg-20-apoteks-rossiya.html Флуоксетин капс. 20 мг №20 апотекс россия",,,,364930111025319937,https://twitter.com/YungBebo/status/364930111025319937
2013-08-06 21:56:07,badung6,,0,0,0,"http://rumeds.ru/5916-fluoksetin-kaps-20-mg-28-apoteks-vektor-91-kanada-rossiya.html Флуоксетин капс. 20 мг №28 апотекс/вектор 91-канада-рос",,,,364867508487995393,https://twitter.com/badung6/status/364867508487995393
2013-08-06 18:27:56,jaeyun_7,,2,0,0,"флуоксетин в аптеке без рецепта врача продают?",,,,364815118426570752,https://twitter.com/jaeyun_7/status/364815118426570752
2013-08-06 17:10:19,darilebowski,blacksunxo,1,0,0,"@blacksunxo триган-д не действует как наркотик!это байки с: то ли дело флуоксетин с: это андитепрессант.это дааа :D",,@blacksunxo,,364795582721695746,https://twitter.com/darilebowski/status/364795582721695746
2013-08-06 13:42:36,coffeannic,gromokam,1,0,0,"@kamillaesedova я верю в тебя, флуоксетин",,,,364743310629281793,https://twitter.com/coffeannic/status/364743310629281793
2013-08-06 12:57:21,gromokam,coffeannic,1,0,0,"@coffeannic при 176, но я еще жирный флуоксетин",,@coffeannic,,364731923978911744,https://twitter.com/gromokam/status/364731923978911744
2013-08-06 11:23:49,coffeannic,,2,0,0,"флуоксетин, ты сколько сейчас весишь?",,,,364708383825203202,https://twitter.com/coffeannic/status/364708383825203202
2013-08-06 10:08:36,One_ENCLAVE,,0,0,0,"ЛЕГЕНДА № 17 - SeLman Флуоксетин Ланнахер Old beat.1992 Eminem My Dear Horror Lins[iv] ТатАриец Monah(308) 15ДеК M.. http://vk.cc/1IsMz5",,,,364689454897700864,https://twitter.com/One_ENCLAVE/status/364689454897700864
2013-08-05 20:21:19,MyDinDon,,0,0,0,"Мне кажется,что я сейчас сдохну если не вколю себе флуоксетин бл",,,,364481262545035265,https://twitter.com/MyDinDon/status/364481262545035265
2013-08-05 16:33:21,AnnaFlunk,,0,0,0,"Дома буду выписывать сама себе рецепт на флуоксетин &lt;3",,,,364423894075465728,https://twitter.com/AnnaFlunk/status/364423894075465728
2013-08-05 15:36:32,Ivan_Bondarenko,vovadiamond,1,0,0,"@Vovaangel флуоксетин. В нете почитай)",,@Vovaangel,,364409596494221312,https://twitter.com/Ivan_Bondarenko/status/364409596494221312
2013-08-05 11:41:17,nu_pandora_,,0,0,0,"Захотела сладушек,посмотрела на сладушки,посмотрела на ляшки.от создателей ""где мой флуоксетин?""",,,,364350394253578240,https://twitter.com/nu_pandora_/status/364350394253578240
2013-08-04 20:10:06,AlexicGrot,,0,0,0,"часа два провелтелся.не спится.флуоксетин виноват.вернее,я,но с помощью него.веки тяжёлые жжёт.уши от драу уже болят.",,,,364116050734231552,https://twitter.com/AlexicGrot/status/364116050734231552
2013-08-04 18:35:53,vlada_kozina,,0,0,0,"бл, ну какого флуоксетин по рецепту :с",,,,364092344049479680,https://twitter.com/vlada_kozina/status/364092344049479680
2013-08-04 15:33:13,Flights_dead,,0,0,0,"нужно флуоксетин купить. говорят полезные таблетки. но вы даже не думайте их покупать. их вам не продадут.",,,,364046371256799232,https://twitter.com/Flights_dead/status/364046371256799232
2013-08-04 14:45:20,gromokam,,0,0,0,"Что? Мама купила флуоксетин? О_о",,,,364034320824283136,https://twitter.com/gromokam/status/364034320824283136
2013-08-04 14:24:45,ednafranca2,,0,0,0,"http://www.samaramed.ru/medicine/medicine_172684.html Флуоксетин капс 20мг №20. Инструкция к применению. Отзывы. Цена",,,,364029143379214337,https://twitter.com/ednafranca2/status/364029143379214337
2013-08-04 10:48:47,pluto_chan,,0,0,0,"О, и флуоксетин показан при нервной булимии.",,,,363974792522645504,https://twitter.com/pluto_chan/status/363974792522645504
2013-08-04 07:19:48,liya_pravda,,0,0,0,"Снова начали пить флуоксетин, дабы не распёрло от гормонов. Чувствую себя человеком:3",,,,363922201705070592,https://twitter.com/liya_pravda/status/363922201705070592
2013-08-03 21:34:18,yjadorem,,0,0,0,"http://www.samaramed.ru/medicine/medicine_176540.html Флуоксетин капс 20мг №30. Инструкция к применению. Отзывы. Цена",,,,363774853360267264,https://twitter.com/yjadorem/status/363774853360267264
2013-08-03 11:30:33,lenabilberry,,0,0,0,"ПРИВЕТ, ФЛУОКСЕТИН у меня депрессия",,,,363622916971171840,https://twitter.com/lenabilberry/status/363622916971171840
2013-08-03 03:03:18,tokyobloodr,,0,0,0,"БЛЯТЬ. АПТЕКА ГДЕ ПРОДОВАЛИ МОЙ ФЛУОКСЕТИН И МОИ ТАБЛЕТКИ ДЛЯ САМОУБИЙСТВА БЕЗ РЕЦАПТА-ЗАКРЫЛИ СУКИ",,,,363495260086730752,https://twitter.com/tokyobloodr/status/363495260086730752
2013-08-02 18:45:39,vimanAndrey,,0,0,0,"http://rumeds.ru/17472-fluoksetin-nikomed.html Флуоксетин Никомед",,,,363370025287041024,https://twitter.com/vimanAndrey/status/363370025287041024
2013-08-02 16:16:20,Aeterna_nox_,,0,0,1,"Половину дня я смотрела #Скинс и ела йогурты, потом приехала бабуля из больницы, я пошла ей за лекарствами, а себе купила флуоксетин",,,,363332448936927232,https://twitter.com/Aeterna_nox_/status/363332448936927232
2013-08-02 09:25:57,Dr_Alice_Woods,,0,0,0,"Подсадила подругу на флуоксетин, чтобы она мне его доставала без рецепта. Интересно, удастся ли провернуть то же с тетралидженом?",,,,363229170895040512,https://twitter.com/Dr_Alice_Woods/status/363229170895040512
2013-08-02 08:20:52,aast1955,,0,0,0,"http://rumeds.ru/3503-fluoksetin-kaps-10-mg-20-vektor-medika-zao-rossiya.html Флуоксетин капс. 10 мг №20 вектор-медика зао россия",,,,363212793845002241,https://twitter.com/aast1955/status/363212793845002241
2013-08-02 06:44:13,melting1ce,,0,0,0,"флуоксетин для похудения http://art-prints.ru/search.php?p=fluoksetin-dlya-poxudeniya-9185.html",,,,363188469394186241,https://twitter.com/melting1ce/status/363188469394186241
2013-08-01 20:21:49,Devil_TDS,,0,0,0,"Живу в стране, где план достать на много легче, чем флуоксетин...",,,,363031838089949185,https://twitter.com/Devil_TDS/status/363031838089949185
2013-08-01 18:05:10,172501,,0,0,0,"О великий бисак и Ана пресвятой Флуоксетин ,помогите мне , аминь...",,,,362997448874000385,https://twitter.com/172501/status/362997448874000385
2013-08-01 17:07:50,drinkspired,,0,0,0,"Кто-то пил флуоксетин?",,,,362983019063160832,https://twitter.com/drinkspired/status/362983019063160832
2013-08-01 16:14:12,omi11s,,0,0,0,"http://rumeds.ru/3503-fluoksetin-kaps-10-mg-20-vektor-medika-zao-rossiya.html Флуоксетин капс. 10 мг №20 вектор-медика зао россия",,,,362969520660426753,https://twitter.com/omi11s/status/362969520660426753
2013-08-01 13:38:49,lehaLauraDebora,,0,0,0,"флуоксетин рецепт нужен http://nokia8900.ru/fluoksetin-recept-nuzhen",,,,362930420918124544,https://twitter.com/lehaLauraDebora/status/362930420918124544
2013-08-01 12:40:40,Milena5Morozova,,1,0,0,"флуоксетин-я найду тебя",,,,362915783573123073,https://twitter.com/Milena5Morozova/status/362915783573123073
2013-08-01 12:39:53,merriymetzler,,0,0,0,"http://rumeds.ru/5916-fluoksetin-kaps-20-mg-28-apoteks-vektor-91-kanada-rossiya.html Флуоксетин капс. 20 мг №28 апотекс/вектор 91-канада-рос",,,,362915587078361088,https://twitter.com/merriymetzler/status/362915587078361088
2013-07-31 23:06:20,MakarovB,Ann__Wilson,1,0,0,"@Ann__Wilson А у меня флуоксетин и бисакодил мать нашла и куда то дела. :с У МЕНЯ ЕСТЬ ЖИВОТ!",,@Ann__Wilson,,362710851267993600,https://twitter.com/MakarovB/status/362710851267993600
2013-07-31 16:26:21,My_slash_OTP,,0,0,0,"Сегодня купил Флуоксетин без рецепта. Счастлив, как никогда.",,,,362610194385080320,https://twitter.com/My_slash_OTP/status/362610194385080320
2013-07-31 15:53:04,timofeeeeeevaaa,,0,0,2,"- можно флуоксетин 20мг,2 пачки ? - рецепт есть? - я просто не в этом городе живу..я из Питера, мне так плохо. - сколько лет? -19 - хорошо",,,,362601817248497665,https://twitter.com/timofeeeeeevaaa/status/362601817248497665
2013-07-31 12:00:22,nikitaPatriciaD,,0,0,0,"флуоксетин рецепт нужен http://nokia8900.ru/fluoksetin-recept-nuzhen",,,,362543257042944002,https://twitter.com/nikitaPatriciaD/status/362543257042944002
2013-07-31 11:38:45,proelspb,,0,0,0,"http://scolder-blues.ru/fluoksetin-instrukciya-cena.html #флуоксетин инструкция цена",,,,362537816611241987,https://twitter.com/proelspb/status/362537816611241987
2013-07-31 09:41:53,tanya_crescent,,0,0,1,"перепутала в аптеке названия лекарств, назвала флуоксетин вместо флуконазола, в итоге имею пачку антидепрессантов",,,,362508404826193921,https://twitter.com/tanya_crescent/status/362508404826193921
2013-07-31 07:13:09,lervaler_a,,0,0,0,"чем можно заменить флуоксетин?",,,,362470976631476224,https://twitter.com/lervaler_a/status/362470976631476224
2013-07-31 00:02:42,lvv54,,0,0,0,"флуоксетин кто похудел http://dj.fh.kinobanda.net/?id=14922",,,,362362647762575360,https://twitter.com/lvv54/status/362362647762575360
2013-07-30 17:24:28,melaniethatrose,,0,0,0,"Искала в холодильнике полиоксидоний, нашла флуоксетин. Всё, пиздец, приехали.",,,,362262431663267840,https://twitter.com/melaniethatrose/status/362262431663267840
2013-07-30 16:47:10,wetherbycove,,0,0,0,"флуоксетин и похудение http://fd.hu.kinobanda.net/?id=8752",,,,362253042277560321,https://twitter.com/wetherbycove/status/362253042277560321
2013-07-30 16:38:22,Ginevra_dead,,0,0,0,"Оооо. Депрессия? Давно не виделись! Проходи! Чай, кофе или сразу флуоксетин?",,,,362250829392121857,https://twitter.com/Ginevra_dead/status/362250829392121857
2013-07-30 13:04:13,KeresztesZolti,,0,0,0,"флуоксетин похудела http://ih.fu.kinobanda.net/?id=2140",,,,362196936863916033,https://twitter.com/KeresztesZolti/status/362196936863916033
2013-07-30 09:42:00,_hey_nina_,ApolaVader,1,0,0,"@Apola_Vader Катя говорила они в аптеке около 60 рЭ стоят. в упаковке 100 штук. может и флуоксетин",,,,362146047360909312,https://twitter.com/_hey_nina_/status/362146047360909312
2013-07-30 09:31:53,KharchenkoIgor,,0,0,0,"в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,,,362143499614830592,https://twitter.com/KharchenkoIgor/status/362143499614830592
2013-07-30 08:35:51,perfect_pie,,0,0,0,"Откуда у нас дома в аптечке флуоксетин, лол? У меня мать на антидепрессантах сидит что ли?",,,,362129400575180800,https://twitter.com/perfect_pie/status/362129400575180800
2013-07-30 05:51:51,tokyobloodr,,0,0,0,"#100FactsAboutMe 19. я пью флуоксетин",,,#100FactsAboutMe,362088127206141952,https://twitter.com/tokyobloodr/status/362088127206141952
2013-07-30 05:34:46,mousemir,,0,0,0,"@GalaxyOnCocaine это флуоксетин?",,,,362083830208802817,https://twitter.com/mousemir/status/362083830208802817
2013-07-30 04:22:16,shilceva_vera,,0,0,0,"флуоксетин похудание отзывы http://xj.lf.kalitagrad.ru/?id=16627",,,,362065584776691714,https://twitter.com/shilceva_vera/status/362065584776691714
2013-07-30 01:57:48,delphist_den,,0,0,0,"как принимать флуоксетин чтобы похудеть http://hj.kg.tcnti.ru/?id=10250",,,,362029225856872450,https://twitter.com/delphist_den/status/362029225856872450
2013-07-29 19:30:43,Rusja83,,0,0,0,"Я с первой серии влюбилась в csi miamy за диалог: -мы нашли в ее крови флуоксетин. -она что,пила прозак? -а кто его сейчас не пьет?",,,,361931815516254208,https://twitter.com/Rusja83/status/361931815516254208
2013-07-29 18:55:43,sserbik,,1,2,0,"@keqevela в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,@keqevela,,361923006676738048,https://twitter.com/sserbik/status/361923006676738048
2013-07-29 12:38:19,senikigor,,0,0,0,"флуоксетин для похудения инструкция http://bit.ly/13p1XVY",,,,361828028654956545,https://twitter.com/senikigor/status/361828028654956545
2013-07-29 10:08:47,lipaa_a,,0,0,0,"Моя нездоровая мания к аптекам передалась мне от мамы. Я скупаю аскорбинки и флуоксетин, она валидол.",,,,361790400035434496,https://twitter.com/lipaa_a/status/361790400035434496
2013-07-29 06:10:12,andrei00711,,1,0,0,"Принял фуросемид, бисакодил, флуоксетин, бронхолитин, кофеин и аспирин.",,,,361730358254895104,https://twitter.com/andrei00711/status/361730358254895104
2013-07-29 04:19:03,MilanFan86,,0,0,0,"флуоксетин цена для похудения http://bit.ly/1c4JiXL",,,,361702384281456642,https://twitter.com/MilanFan86/status/361702384281456642
2013-07-29 02:10:40,nasonova_lyudoc,,0,0,0,"от флуоксетин можно прхудеть http://ij.kf.kinobanda.net/?id=10356",,,,361670075574525953,https://twitter.com/nasonova_lyudoc/status/361670075574525953
2013-07-28 21:13:05,take_meds,,1,0,0,"тут поможет секс или флуоксетин, а так как первого у меня нет и не предвидится, то пора сходить в аптеку с фэйковым рецептом.",,,,361595189502025732,https://twitter.com/take_meds/status/361595189502025732
2013-07-28 21:02:12,liebenNadin,gorodni4eva,0,0,0,"@gorodni4eva флуоксетин-мы неразлучны.",,@gorodni4eva,,361592448289484800,https://twitter.com/liebenNadin/status/361592448289484800
2013-07-28 13:36:40,_xxzxcuzx,,0,0,1,"приснилось, что гоняю флуоксетин по вене",,,,361480328017231872,https://twitter.com/_xxzxcuzx/status/361480328017231872
2013-07-28 12:19:08,staford5,,0,0,0,"флуоксетин ланнахер для похудения отзывы http://bit.ly/18KFZVg",,,,361460815297118209,https://twitter.com/staford5/status/361460815297118209
2013-07-28 06:32:10,gromokam,,0,0,0,"У меня необычные сны из-за того, что я принимаю флуоксетин?",,,,361373498343567360,https://twitter.com/gromokam/status/361373498343567360
2013-07-27 22:03:59,Donbass_inc,,0,0,0,"снова жру флуоксетин",,,,361245609249873920,https://twitter.com/Donbass_inc/status/361245609249873920
2013-07-26 19:52:15,_Im_Echelon_,,0,0,0,"Личная жизнь иди на хуй флуоксетин, приветствую тебя.",,,,360850069207007232,https://twitter.com/_Im_Echelon_/status/360850069207007232
2013-07-26 16:47:24,mashaquack,,0,0,0,"RussiaBelarusUkraineMissMARS и я прочитала, что флуоксетин продается без рецепта.",,,,360803549065650178,https://twitter.com/mashaquack/status/360803549065650178
2013-07-26 15:52:34,angel_a_gogo,,0,0,0,"в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,,,360789749973258240,https://twitter.com/angel_a_gogo/status/360789749973258240
2013-07-26 11:31:32,benzic777,,0,0,0,"http://www.byrikeimey.somee.com/instruktsiya-olazol/fluoksetin-instruktsiya-po-primeneniyu-tsena.html флуоксетин #инструкция по применению цена",,,,360724060432371712,https://twitter.com/benzic777/status/360724060432371712
2013-07-26 11:31:19,bwill2313,,0,0,0,"http://www.byrikeimey.somee.com/instruktsiya-olazol/fluoksetin-instruktsiya-po-primeneniyu-tsena.html флуоксетин #инструкция по применению цена",,,,360724005461827584,https://twitter.com/bwill2313/status/360724005461827584
2013-07-26 11:19:54,negar221,,0,0,0,"http://www.byrikeimey.somee.com/instruktsiya-olazol/fluoksetin-instruktsiya-po-primeneniyu-tsena.html флуоксетин #инструкция по применению цена",,,,360721134477512706,https://twitter.com/negar221/status/360721134477512706
2013-07-26 08:42:57,_iamjustamess,MegamiShiawase,1,0,0,"@MegamiShiawase видимо так.но главное - куча репостов из таких же идиотских пабликов и визги: ДАЙТЕ МНЕ ФЛУОКСЕТИН ГДЕ ЕГО ВЗЯТЬ БЕЗ РЕЦЕПТА",,@MegamiShiawase,,360681635944996866,https://twitter.com/_iamjustamess/status/360681635944996866
2013-07-26 07:29:35,nevelismier,,0,0,0,"http://asd77.funkyjewelleryandbags.com/page-23019.html #да http://lal2.petroprofitreport.com/page-23019.html флуоксетин инструкция отзывы",,,,360663171763142660,https://twitter.com/nevelismier/status/360663171763142660
2013-07-26 05:18:02,ANONIMO086,,0,0,0,"http://asd77.funkyjewelleryandbags.com/page-12755.html #да http://lal2.petroprofitreport.com/page-12755.html флуоксетин инструкция по применению",,,,360630064175521792,https://twitter.com/ANONIMO086/status/360630064175521792
2013-07-26 04:13:11,Li_virus,,0,1,0,"в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,,,360613743924740096,https://twitter.com/Li_virus/status/360613743924740096
2013-07-25 20:19:03,azaycik,,0,0,0,"Флуоксетин для #похудения цена - http://fon-money.ru/fluoksetin-dlya-pohudeniya-tsena.html",,,,360494426965032961,https://twitter.com/azaycik/status/360494426965032961
2013-07-25 19:49:27,prosto_Lolly,,0,0,0,"вся надежда на флуоксетин.",,,,360486977616887809,https://twitter.com/prosto_Lolly/status/360486977616887809
2013-07-25 19:44:39,romaSarahSarah,,0,0,0,"флуоксетин рецепт нужен http://zotax.strtp.ru/fluoksetin-recept-nuzhen",,,,360485769149825024,https://twitter.com/romaSarahSarah/status/360485769149825024
2013-07-25 19:30:21,mihailSandraLau,,0,0,0,"флуоксетин рецепт нужен http://sadomit.moreeasytoloads.ru/fluoksetin-recept-nuzhen",,,,360482169522618368,https://twitter.com/mihailSandraLau/status/360482169522618368
2013-07-25 18:29:40,Ramzik16,,0,0,0,"флуоксетин рецепт нужен http://somer.grandeitalia.ru/fluoksetin-recept-nuzhen",,,,360466898040799232,https://twitter.com/Ramzik16/status/360466898040799232
2013-07-25 16:33:27,apollinariyamo,,0,0,0,"Идея! Флуоксетин!",,,,360437650844426240,https://twitter.com/apollinariyamo/status/360437650844426240
2013-07-25 10:36:50,timofeeeeeevaaa,badrevolutioon,1,0,0,"@badrevolutioon жру флуоксетин, пью воду и кофе с мармеладом лол. ну это я - человек, который худеет только на сладком.",,@badrevolutioon,,360347907045588992,https://twitter.com/timofeeeeeevaaa/status/360347907045588992
2013-07-25 09:34:45,oblvrn,,0,0,0,"http://androidarhivator.somee.com/olazol-instruktsiya/fluoksetin-instruktsiya-tsena.html флуоксетин #инструкция цена",,,,360332283040894977,https://twitter.com/oblvrn/status/360332283040894977
2013-07-25 09:34:36,centoroi_turpal,,0,0,0,"http://androidarhivator.somee.com/olazol-instruktsiya/fluoksetin-instruktsiya-tsena.html флуоксетин #инструкция цена",,,,360332246823079937,https://twitter.com/centoroi_turpal/status/360332246823079937
2013-07-25 08:56:04,kary_light,,0,0,0,"Мне нужен флуоксетин!! И трамала еще хочу.. и пиздец скок всего хочу",,,,360322549017608192,https://twitter.com/kary_light/status/360322549017608192
2013-07-25 08:50:53,JuliaKozachok,,0,0,0,"http://androidarhivator.somee.com/olazol-instruktsiya/fluoksetin-instruktsiya-tsena.html флуоксетин #инструкция цена",,,,360321243750203394,https://twitter.com/JuliaKozachok/status/360321243750203394
2013-07-24 17:00:36,Nightwing_2011,,0,0,0,"флуоксетин для похудения отзывы http://og.hd.kvc.ru/?id=3670",,,,360082098092130304,https://twitter.com/Nightwing_2011/status/360082098092130304
2013-07-24 13:34:07,Nelyud9,,0,0,0,"http://rumeds.ru//lekarstva-instrukciya-k-primeneniyu-otzyvy-cena/3503-fluoksetin-kaps-10-mg-20-vektor-medika-zao-rossiya.html Флуоксетин ка",,,,360030132020318211,https://twitter.com/Nelyud9/status/360030132020318211
2013-07-24 11:01:23,privet4mo,,0,0,0,"@keqevela в аптеке не продали флуоксетин. лежу весь день с плюшевым айподом и ору на родителей, слушая Cops on Fire",,@keqevela,,359991696970350592,https://twitter.com/privet4mo/status/359991696970350592
